,order_id,product_id,order_item_cnt
22395,R34742,P18,1
22396,R34743,P19,2
22397,R34744,P9,5
22398,R34745,P10,1
22399,R34746,P11,1
22400,R34747,P12,1
22401,R34748,P13,5
22402,R34749,P14,1
22403,R34750,P15,1
22404,R34751,P16,1
22405,R34752,P17,1
22406,R34753,P18,1
22407,R34754,P19,1
22408,R34755,P9,1
22409,R34756,P10,2
22410,R34757,P11,1
22411,R34758,P12,1
22412,R34759,P13,1
22413,R34760,P14,2
22414,R34761,P15,1
22415,R34762,P16,1
22416,R34763,P17,1
22417,R34764,P18,1
22418,R34765,P19,1
22419,R34766,P9,1
22420,R34767,P10,5
22421,R34768,P11,2
22422,R34769,P12,2
22423,R34770,P13,1
22424,R34771,P14,5
22425,R34772,P15,1
22426,R34773,P16,1
22427,R34774,P17,1
22428,R34775,P18,2
22429,R34776,P19,5
22430,R34777,P9,1
22431,R34778,P10,1
22432,R34779,P11,2
22433,R34780,P12,1
22434,R34781,P13,1
22435,R34782,P14,2
22436,R34783,P15,1
22437,R34784,P16,1
22438,R34785,P17,1
22439,R34786,P18,2
22440,R34787,P19,1
22441,R34788,P9,5
22442,R34789,P10,1
22443,R34790,P11,2
22444,R34791,P12,2
22445,R34792,P13,1
22446,R34793,P14,1
22447,R34794,P15,1
22448,R34795,P16,1
22449,R34796,P17,1
22450,R34797,P18,1
22451,R34798,P19,1
22452,R34799,P9,5
22453,R34800,P10,1
22454,R34801,P11,1
22455,R34802,P12,5
22456,R34803,P13,1
22457,R34804,P14,1
22458,R34805,P15,5
22459,R34806,P16,1
22460,R34807,P17,1
22461,R34808,P18,1
22462,R34809,P19,1
22463,R34810,P9,2
22464,R34811,P10,1
22465,R34812,P11,1
22466,R34813,P12,1
22467,R34814,P13,5
22468,R34815,P14,2
22469,R34816,P15,1
22470,R34817,P16,2
22471,R34818,P17,1
22472,R34819,P18,1
22473,R34820,P19,5
22474,R34821,P9,5
22475,R34822,P10,1
22476,R34823,P11,5
22477,R34824,P12,5
22478,R34825,P13,5
22479,R34826,P14,2
22480,R34827,P15,1
22481,R34828,P16,5
22482,R34829,P17,5
22483,R34830,P18,2
22484,R34831,P19,2
22485,R34832,P9,1
22486,R34833,P10,2
22487,R34834,P11,2
22488,R34835,P12,5
22489,R34836,P13,2
22490,R34837,P14,5
22491,R34838,P15,1
22492,R34839,P16,1
22493,R34840,P17,1
22494,R34841,P18,1
22495,R34842,P19,1
22496,R34843,P9,5
22497,R34844,P10,2
22498,R34845,P11,2
22499,R34846,P12,1
22500,R34847,P13,2
22501,R34848,P14,1
22502,R34849,P15,5
22503,R34850,P16,2
22504,R34851,P17,1
22505,R34852,P18,2
22506,R34853,P19,5
22507,R34854,P9,5
22508,R34855,P10,5
22509,R34856,P11,5
22510,R34857,P12,1
22511,R34858,P13,5
22512,R34859,P14,1
22513,R34860,P15,5
22514,R34861,P16,1
22515,R34862,P17,1
22516,R34863,P18,1
22517,R34864,P19,1
22518,R34865,P9,1
22519,R34866,P10,1
22520,R34867,P11,1
22521,R34868,P12,1
22522,R34869,P13,1
22523,R34870,P14,5
22524,R34871,P15,2
22525,R34872,P16,1
22526,R34873,P17,2
22527,R34874,P18,5
22528,R34875,P19,5
22529,R34876,P9,1
22530,R34877,P10,1
22531,R34878,P11,1
22532,R34879,P12,1
22533,R34880,P13,2
22534,R34881,P14,2
22535,R34882,P15,1
22536,R34883,P16,1
22537,R34884,P17,2
22538,R34885,P18,2
22539,R34886,P19,5
22540,R34887,P9,1
22541,R34888,P10,1
22542,R34889,P11,2
22543,R34890,P12,1
22544,R34891,P13,2
22545,R34892,P14,2
22546,R34893,P15,5
22547,R34894,P16,2
22548,R34895,P17,1
22549,R34896,P18,1
22550,R34897,P19,1
22551,R34898,P9,1
22552,R34899,P10,1
22553,R34900,P11,1
22554,R34901,P12,1
22555,R34902,P13,1
22556,R34903,P14,1
22557,R34904,P15,1
22558,R34905,P16,2
22559,R34906,P17,1
22560,R34907,P18,1
22561,R34908,P19,2
22562,R34909,P9,1
22563,R34910,P10,5
22564,R34911,P11,1
22565,R34912,P12,5
22566,R34913,P13,1
22567,R34914,P14,2
22568,R34915,P15,1
22569,R34916,P16,1
22570,R34917,P17,1
22571,R34918,P18,2
22572,R34919,P19,1
22573,R34920,P9,2
22574,R34921,P10,1
22575,R34922,P11,5
22576,R34923,P12,2
22577,R34924,P13,2
22578,R34925,P14,1
22579,R34926,P15,2
22580,R34927,P16,1
22581,R34928,P17,5
22582,R34929,P18,1
22583,R34930,P19,2
22584,R34931,P9,2
22585,R34932,P10,1
22586,R34933,P11,1
22587,R34934,P12,1
22588,R34935,P13,2
22589,R34936,P14,1
22590,R34937,P15,1
22591,R34938,P16,1
22592,R34939,P17,1
22593,R34940,P18,1
22594,R34941,P19,1
22595,R34942,P9,5
22596,R34943,P10,1
22597,R34944,P11,5
22598,R34945,P12,5
22599,R34946,P13,1
22600,R34947,P14,1
22601,R34948,P15,2
22602,R34949,P16,2
22603,R34950,P17,5
22604,R34951,P18,2
22605,R34952,P19,5
22606,R34953,P9,2
22607,R34954,P10,1
22608,R34955,P11,2
22609,R34956,P12,1
22610,R34957,P13,1
22611,R34958,P14,1
22612,R34959,P15,1
22613,R34960,P16,5
22614,R34961,P17,1
22615,R34962,P18,1
22616,R34963,P19,2
22617,R34964,P9,1
22618,R34965,P10,1
22619,R34966,P11,2
22620,R34967,P12,2
22621,R34968,P13,2
22622,R34969,P14,5
22623,R34970,P15,2
22624,R34971,P16,1
22625,R34972,P17,1
22626,R34973,P18,1
22627,R34974,P19,1
22628,R34975,P9,2
22629,R34976,P10,5
22630,R34977,P11,1
22631,R34978,P12,1
22632,R34979,P13,1
22633,R34980,P14,1
22634,R34981,P15,1
22635,R34982,P16,1
22636,R34983,P17,2
22637,R34984,P18,5
22638,R34985,P19,1
22639,R34986,P9,1
22640,R34987,P10,2
22641,R34988,P11,2
22642,R34989,P12,2
22643,R34990,P13,1
22644,R34991,P14,2
22645,R34992,P15,1
22646,R34993,P16,5
22647,R34994,P17,5
22648,R34995,P18,5
22649,R34996,P19,2
22650,R34997,P9,1
22651,R34998,P10,1
22652,R34999,P11,5
22653,R35000,P12,1
22654,R35001,P13,1
22655,R35002,P14,5
22656,R35003,P15,5
22657,R35004,P16,2
22658,R35005,P17,1
22659,R35006,P18,5
22660,R35007,P19,1
22661,R35008,P9,2
22662,R35009,P10,1
22663,R35010,P11,5
22664,R35011,P12,2
22665,R35012,P13,1
22666,R35013,P14,1
22667,R35014,P15,1
22668,R35015,P16,5
22669,R35016,P17,2
22670,R35017,P18,2
22671,R35018,P19,1
22672,R35019,P9,5
22673,R35020,P10,1
22674,R35021,P11,1
22675,R35022,P12,5
22676,R35023,P13,1
22677,R35024,P14,1
22678,R35025,P15,1
22679,R35026,P16,5
22680,R35027,P17,2
22681,R35028,P18,1
22682,R35029,P19,1
22683,R35030,P9,1
22684,R35031,P10,1
22685,R35032,P11,2
22686,R35033,P12,1
22687,R35034,P13,1
22688,R35035,P14,2
22689,R35036,P15,2
22690,R35037,P16,1
22691,R35038,P17,5
22692,R35039,P18,1
22693,R35040,P19,5
22694,R35041,P9,5
22695,R35042,P10,1
22696,R35043,P11,1
22697,R35044,P12,1
22698,R35045,P13,2
22699,R35046,P14,2
22700,R35047,P15,1
22701,R35048,P16,1
22702,R35049,P17,1
22703,R35050,P18,1
22704,R35051,P19,1
22705,R35052,P9,1
22706,R35053,P10,1
22707,R35054,P11,2
22708,R35055,P12,1
22709,R35056,P13,1
22710,R35057,P14,1
22711,R35058,P15,1
22712,R35059,P16,1
22713,R35060,P17,1
22714,R35061,P18,1
22715,R35062,P19,1
22716,R35063,P9,1
22717,R35064,P10,1
22718,R35065,P11,2
22719,R35066,P12,1
22720,R35067,P13,1
22721,R35068,P14,1
22722,R35069,P15,1
22723,R35070,P16,2
22724,R35071,P17,1
22725,R35072,P18,2
22726,R35073,P19,1
22727,R35074,P9,1
22728,R35075,P10,1
22729,R35076,P11,1
22730,R35077,P12,1
22731,R35078,P13,5
22732,R35079,P14,1
22733,R35080,P15,2
22734,R35081,P16,1
22735,R35082,P17,1
22736,R35083,P18,1
22737,R35084,P19,1
22738,R35085,P9,1
22739,R35086,P10,2
22740,R35087,P11,5
22741,R35088,P12,2
22742,R35089,P13,1
22743,R35090,P14,1
22744,R35091,P15,1
22745,R35092,P16,2
22746,R35093,P17,2
22747,R35094,P18,1
22748,R35095,P19,1
22749,R35096,P9,1
22750,R35097,P10,1
22751,R35098,P11,1
22752,R35099,P12,1
22753,R35100,P13,5
22754,R35101,P14,5
22755,R35102,P15,1
22756,R35103,P16,1
22757,R35104,P17,2
22758,R35105,P18,1
22759,R35106,P19,5
22760,R35107,P9,1
22761,R35108,P10,5
22762,R35109,P11,2
22763,R35110,P12,1
22764,R35111,P13,1
22765,R35112,P14,2
22766,R35113,P15,1
22767,R35114,P16,1
22768,R35115,P17,1
22769,R35116,P18,1
22770,R35117,P19,2
22771,R35118,P9,2
22772,R35119,P10,1
22773,R35120,P11,1
22774,R35121,P12,1
22775,R35122,P13,2
22776,R35123,P14,1
22777,R35124,P15,1
22778,R35125,P16,1
22779,R35126,P17,1
22780,R35127,P18,1
22781,R35128,P19,1
22782,R35129,P9,5
22783,R35130,P10,5
22784,R35131,P11,1
22785,R35132,P12,1
22786,R35133,P13,1
22787,R35134,P14,1
22788,R35135,P15,1
22789,R35136,P16,5
22790,R35137,P17,5
22791,R35138,P18,2
22792,R35139,P19,1
22793,R35140,P9,1
22794,R35141,P10,2
22795,R35142,P11,2
22796,R35143,P12,2
22797,R35144,P13,5
22798,R35145,P14,1
22799,R35146,P15,1
22800,R35147,P16,2
22801,R35148,P17,2
22802,R35149,P18,1
22803,R35150,P19,2
22804,R35151,P9,1
22805,R35152,P10,1
22806,R35153,P11,5
22807,R35154,P12,1
22808,R35155,P13,5
22809,R35156,P14,5
22810,R35157,P15,5
22811,R35158,P16,5
22812,R35159,P17,2
22813,R35160,P18,1
22814,R35161,P19,1
22815,R35162,P9,5
22816,R35163,P10,1
22817,R35164,P11,1
22818,R35165,P12,1
22819,R35166,P13,5
22820,R35167,P14,1
22821,R35168,P15,1
22822,R35169,P16,5
22823,R35170,P17,1
22824,R35171,P18,1
22825,R35172,P19,2
22826,R35173,P9,1
22827,R35174,P10,2
22828,R35175,P11,1
22829,R35176,P12,1
22830,R35177,P13,2
22831,R35178,P14,5
22832,R35179,P15,5
22833,R35180,P16,1
22834,R35181,P17,2
22835,R35182,P18,1
22836,R35183,P19,2
22837,R35184,P9,1
22838,R35185,P10,1
22839,R35186,P11,5
22840,R35187,P12,2
22841,R35188,P13,1
22842,R35189,P14,2
22843,R35190,P15,1
22844,R35191,P16,2
22845,R35192,P17,5
22846,R35193,P18,1
22847,R35194,P19,1
22848,R35195,P9,1
22849,R35196,P10,1
22850,R35197,P11,1
22851,R35198,P12,1
22852,R35199,P13,1
22853,R35200,P14,1
22854,R35201,P15,5
22855,R35202,P16,1
22856,R35203,P17,2
22857,R35204,P18,1
22858,R35205,P19,2
22859,R35206,P9,2
22860,R35207,P10,1
22861,R35208,P11,5
22862,R35209,P12,1
22863,R35210,P13,5
22864,R35211,P14,1
22865,R35212,P15,1
22866,R35213,P16,1
22867,R35214,P17,1
22868,R35215,P18,1
22869,R35216,P19,5
22870,R35217,P9,1
22871,R35218,P10,1
22872,R35219,P11,2
22873,R35220,P12,5
22874,R35221,P13,2
22875,R35222,P14,1
22876,R35223,P15,1
22877,R35224,P16,5
22878,R35225,P17,1
22879,R35226,P18,1
22880,R35227,P19,1
22881,R35228,P9,1
22882,R35229,P10,2
22883,R35230,P11,1
22884,R35231,P12,1
22885,R35232,P13,1
22886,R35233,P14,5
22887,R35234,P15,1
22888,R35235,P16,5
22889,R35236,P17,1
22890,R35237,P18,2
22891,R35238,P19,5
22892,R35239,P9,1
22893,R35240,P10,1
22894,R35241,P11,1
22895,R35242,P12,5
22896,R35243,P13,5
22897,R35244,P14,5
22898,R35245,P15,5
22899,R35246,P16,1
22900,R35247,P17,1
22901,R35248,P18,1
22902,R35249,P19,1
22903,R35250,P9,1
22904,R35251,P10,2
22905,R35252,P11,1
22906,R35253,P12,2
22907,R35254,P13,1
22908,R35255,P14,2
22909,R35256,P15,1
22910,R35257,P16,5
22911,R35258,P17,5
22912,R35259,P18,5
22913,R35260,P19,2
22914,R35261,P9,2
22915,R35262,P10,1
22916,R35263,P11,1
22917,R35264,P12,5
22918,R35265,P13,1
22919,R35266,P14,1
22920,R35267,P15,1
22921,R35268,P16,5
22922,R35269,P17,1
22923,R35270,P18,5
22924,R35271,P19,1
22925,R35272,P9,1
22926,R35273,P10,1
22927,R35274,P11,2
22928,R35275,P12,5
22929,R35276,P13,1
22930,R35277,P14,2
22931,R35278,P15,1
22932,R35279,P16,5
22933,R35280,P17,1
22934,R35281,P18,1
22935,R35282,P19,1
22936,R35283,P9,1
22937,R35284,P10,2
22938,R35285,P11,1
22939,R35286,P12,1
22940,R35287,P13,2
22941,R35288,P14,1
22942,R35289,P15,2
22943,R35290,P16,2
22944,R35291,P17,1
22945,R35292,P18,1
22946,R35293,P19,1
22947,R35294,P9,2
22948,R35295,P10,2
22949,R35296,P11,2
22950,R35297,P12,1
22951,R35298,P13,1
22952,R35299,P14,1
22953,R35300,P15,5
22954,R35301,P16,5
22955,R35302,P17,2
22956,R35303,P18,1
22957,R35304,P19,1
22958,R35305,P9,1
22959,R35306,P10,5
22960,R35307,P11,1
22961,R35308,P12,1
22962,R35309,P13,5
22963,R35310,P14,5
22964,R35311,P15,2
22965,R35312,P16,5
22966,R35313,P17,5
22967,R35314,P18,1
22968,R35315,P19,1
22969,R35316,P9,5
22970,R35317,P10,1
22971,R35318,P11,1
22972,R35319,P12,1
22973,R35320,P13,2
22974,R35321,P14,1
22975,R35322,P15,1
22976,R35323,P16,1
22977,R35324,P17,1
22978,R35325,P18,1
22979,R35326,P19,1
22980,R35327,P9,5
22981,R35328,P10,1
22982,R35329,P11,5
22983,R35330,P12,5
22984,R35331,P13,1
22985,R35332,P14,5
22986,R35333,P15,1
22987,R35334,P16,1
22988,R35335,P17,1
22989,R35336,P18,1
22990,R35337,P19,1
22991,R35338,P9,1
22992,R35339,P10,1
22993,R35340,P11,1
22994,R35341,P12,1
22995,R35342,P13,5
22996,R35343,P14,1
22997,R35344,P15,5
22998,R35345,P16,1
22999,R35346,P17,1
23000,R35347,P18,1
23001,R35348,P19,1
23002,R35349,P9,1
23003,R35350,P10,1
23004,R35351,P11,1
23005,R35352,P12,1
23006,R35353,P13,1
23007,R35354,P14,1
23008,R35355,P15,5
23009,R35356,P16,5
23010,R35357,P17,2
23011,R35358,P18,1
23012,R35359,P19,2
23013,R35360,P9,1
23014,R35361,P10,2
23015,R35362,P11,5
23016,R35363,P12,1
23017,R35364,P13,5
23018,R35365,P14,1
23019,R35366,P15,2
23020,R35367,P16,2
23021,R35368,P17,1
23022,R35369,P18,1
23023,R35370,P19,1
23024,R35371,P9,5
23025,R35372,P10,5
23026,R35373,P11,5
23027,R35374,P12,5
23028,R35375,P13,2
23029,R35376,P14,1
23030,R35377,P15,1
23031,R35378,P16,1
23032,R35379,P17,1
23033,R35380,P18,1
23034,R35381,P19,1
23035,R35382,P9,1
23036,R35383,P10,1
23037,R35384,P11,1
23038,R35385,P12,1
23039,R35386,P13,5
23040,R35387,P14,2
23041,R35388,P15,5
23042,R35389,P16,5
23043,R35390,P17,1
23044,R35391,P18,5
23045,R35392,P19,1
23046,R35393,P9,1
23047,R35394,P10,2
23048,R35395,P11,5
23049,R35396,P12,1
23050,R35397,P13,2
23051,R35398,P14,1
23052,R35399,P15,1
23053,R35400,P16,5
23054,R35401,P17,5
23055,R35402,P18,1
23056,R35403,P19,1
23057,R35404,P9,1
23058,R35405,P10,2
23059,R35406,P11,2
23060,R35407,P12,1
23061,R35408,P13,2
23062,R35409,P14,1
23063,R35410,P15,2
23064,R35411,P16,2
23065,R35412,P17,1
23066,R35413,P18,5
23067,R35414,P19,2
23068,R35415,P9,1
23069,R35416,P10,2
23070,R35417,P11,1
23071,R35418,P12,1
23072,R35419,P13,1
23073,R35420,P14,2
23074,R35421,P15,5
23075,R35422,P16,1
23076,R35423,P17,1
23077,R35424,P18,1
23078,R35425,P19,2
23079,R35426,P9,1
23080,R35427,P10,1
23081,R35428,P11,1
23082,R35429,P12,5
23083,R35430,P13,1
23084,R35431,P14,1
23085,R35432,P15,1
23086,R35433,P16,1
23087,R35434,P17,1
23088,R35435,P18,1
23089,R35436,P19,5
23090,R35437,P9,1
23091,R35438,P10,1
23092,R35439,P11,5
23093,R35440,P12,1
23094,R35441,P13,1
23095,R35442,P14,2
23096,R35443,P15,1
23097,R35444,P16,1
23098,R35445,P17,1
23099,R35446,P18,1
23100,R35447,P19,2
23101,R35448,P9,2
23102,R35449,P10,1
23103,R35450,P11,5
23104,R35451,P12,5
23105,R35452,P13,1
23106,R35453,P14,2
23107,R35454,P15,1
23108,R35455,P16,1
23109,R35456,P17,1
23110,R35457,P18,5
23111,R35458,P19,5
23112,R35459,P9,1
23113,R35460,P10,1
23114,R35461,P11,2
23115,R35462,P12,1
23116,R35463,P13,5
23117,R35464,P14,1
23118,R35465,P15,5
23119,R35466,P16,1
23120,R35467,P17,5
23121,R35468,P18,5
23122,R35469,P19,1
23123,R35470,P9,1
23124,R35471,P10,1
23125,R35472,P11,2
23126,R35473,P12,5
23127,R35474,P13,1
23128,R35475,P14,1
23129,R35476,P15,1
23130,R35477,P16,1
23131,R35478,P17,1
23132,R35479,P18,2
23133,R35480,P19,1
23134,R35481,P9,1
23135,R35482,P10,1
23136,R35483,P11,1
23137,R35484,P12,5
23138,R35485,P13,1
23139,R35486,P14,5
23140,R35487,P15,5
23141,R35488,P16,1
23142,R35489,P17,2
23143,R35490,P18,1
23144,R35491,P19,2
23145,R35492,P9,2
23146,R35493,P10,1
23147,R35494,P11,1
23148,R35495,P12,5
23149,R35496,P13,5
23150,R35497,P14,1
23151,R35498,P15,5
23152,R35499,P16,2
23153,R35500,P17,5
23154,R35501,P18,5
23155,R35502,P19,1
23156,R35503,P9,2
23157,R35504,P10,1
23158,R35505,P11,2
23159,R35506,P12,1
23160,R35507,P13,2
23161,R35508,P14,5
23162,R35509,P15,1
23163,R35510,P16,2
23164,R35511,P17,5
23165,R35512,P18,1
23166,R35513,P19,1
23167,R35514,P9,1
23168,R35515,P10,1
23169,R35516,P11,5
23170,R35517,P12,2
23171,R35518,P13,1
23172,R35519,P14,1
23173,R35520,P15,1
23174,R35521,P16,2
23175,R35522,P17,1
23176,R35523,P18,1
23177,R35524,P19,1
23178,R35525,P9,1
23179,R35526,P10,1
23180,R35527,P11,1
23181,R35528,P12,1
23182,R35529,P13,5
23183,R35530,P14,5
23184,R35531,P15,2
23185,R35532,P16,5
23186,R35533,P17,5
23187,R35534,P18,2
23188,R35535,P19,1
23189,R35536,P9,5
23190,R35537,P10,1
23191,R35538,P11,1
23192,R35539,P12,1
23193,R35540,P13,2
23194,R35541,P14,5
23195,R35542,P15,1
23196,R35543,P16,5
23197,R35544,P17,1
23198,R35545,P18,2
23199,R35546,P19,2
23200,R35547,P9,1
23201,R35548,P10,5
23202,R35549,P11,1
23203,R35550,P12,1
23204,R35551,P13,5
23205,R35552,P14,5
23206,R35553,P15,2
23207,R35554,P16,5
23208,R35555,P17,2
23209,R35556,P18,1
23210,R35557,P19,2
23211,R35558,P9,1
23212,R35559,P10,2
23213,R35560,P11,1
23214,R35561,P12,2
23215,R35562,P13,1
23216,R35563,P14,1
23217,R35564,P15,1
23218,R35565,P16,1
23219,R35566,P17,1
23220,R35567,P18,1
23221,R35568,P19,1
23222,R35569,P9,1
23223,R35570,P10,2
23224,R35571,P11,1
23225,R35572,P12,1
23226,R35573,P13,1
23227,R35574,P14,5
23228,R35575,P15,1
23229,R35576,P16,1
23230,R35577,P17,1
23231,R35578,P18,5
23232,R35579,P19,1
23233,R35580,P9,2
23234,R35581,P10,1
23235,R35582,P11,5
23236,R35583,P12,1
23237,R35584,P13,5
23238,R35585,P14,1
23239,R35586,P15,1
23240,R35587,P16,1
23241,R35588,P17,1
23242,R35589,P18,2
23243,R35590,P19,1
23244,R35591,P9,5
23245,R35592,P10,1
23246,R35593,P11,1
23247,R35594,P12,1
23248,R35595,P13,1
23249,R35596,P14,1
23250,R35597,P15,5
23251,R35598,P16,2
23252,R35599,P17,5
23253,R35600,P18,1
23254,R35601,P19,5
23255,R35602,P9,1
23256,R35603,P10,1
23257,R35604,P11,5
23258,R35605,P12,1
23259,R35606,P13,1
23260,R35607,P14,2
23261,R35608,P15,1
23262,R35609,P16,1
23263,R35610,P17,2
23264,R35611,P18,1
23265,R35612,P19,1
23266,R35613,P9,1
23267,R35614,P10,5
23268,R35615,P11,1
23269,R35616,P12,1
23270,R35617,P13,1
23271,R35618,P14,5
23272,R35619,P15,2
23273,R35620,P16,1
23274,R35621,P17,1
23275,R35622,P18,1
23276,R35623,P19,1
23277,R35624,P9,1
23278,R35625,P10,2
23279,R35626,P11,1
23280,R35627,P12,5
23281,R35628,P13,1
23282,R35629,P14,1
23283,R35630,P15,1
23284,R35631,P16,1
23285,R35632,P17,2
23286,R35633,P18,2
23287,R35634,P19,1
23288,R35635,P9,1
23289,R35636,P10,1
23290,R35637,P11,5
23291,R35638,P12,1
23292,R35639,P13,1
23293,R35640,P14,2
23294,R35641,P15,1
23295,R35642,P16,5
23296,R35643,P17,5
23297,R35644,P18,1
23298,R35645,P19,1
23299,R35646,P9,1
23300,R35647,P10,1
23301,R35648,P11,5
23302,R35649,P12,2
23303,R35650,P13,1
23304,R35651,P14,5
23305,R35652,P15,1
23306,R35653,P16,1
23307,R35654,P17,2
23308,R35655,P18,2
23309,R35656,P19,1
23310,R35657,P9,1
23311,R35658,P10,1
23312,R35659,P11,1
23313,R35660,P12,1
23314,R35661,P13,2
23315,R35662,P14,1
23316,R35663,P15,1
23317,R35664,P16,5
23318,R35665,P17,1
23319,R35666,P18,5
23320,R35667,P19,1
23321,R35668,P9,1
23322,R35669,P10,5
23323,R35670,P11,1
23324,R35671,P12,1
23325,R35672,P13,1
23326,R35673,P14,1
23327,R35674,P15,1
23328,R35675,P16,1
23329,R35676,P17,1
23330,R35677,P18,5
23331,R35678,P19,2
23332,R35679,P9,1
23333,R35680,P10,1
23334,R35681,P11,2
23335,R35682,P12,2
23336,R35683,P13,1
23337,R35684,P14,1
23338,R35685,P15,5
23339,R35686,P16,1
23340,R35687,P17,5
23341,R35688,P18,1
23342,R35689,P19,5
23343,R35690,P9,1
23344,R35691,P10,1
23345,R35692,P11,1
23346,R35693,P12,2
23347,R35694,P13,2
23348,R35695,P14,1
23349,R35696,P15,1
23350,R35697,P16,1
23351,R35698,P17,2
23352,R35699,P18,2
23353,R35700,P19,1
23354,R35701,P9,1
23355,R35702,P10,1
23356,R35703,P11,5
23357,R35704,P12,1
23358,R35705,P13,2
23359,R35706,P14,2
23360,R35707,P15,1
23361,R35708,P16,1
23362,R35709,P17,1
23363,R35710,P18,1
23364,R35711,P19,1
23365,R35712,P9,1
23366,R35713,P10,1
23367,R35714,P11,2
23368,R35715,P12,5
23369,R35716,P13,1
23370,R35717,P14,1
23371,R35718,P15,1
23372,R35719,P16,1
23373,R35720,P17,1
23374,R35721,P18,1
23375,R35722,P19,1
23376,R35723,P9,1
23377,R35724,P10,1
23378,R35725,P11,1
23379,R35726,P12,5
23380,R35727,P13,2
23381,R35728,P14,1
23382,R35729,P15,5
23383,R35730,P16,1
23384,R35731,P17,1
23385,R35732,P18,2
23386,R35733,P19,2
23387,R35734,P9,2
23388,R35735,P10,5
23389,R35736,P11,5
23390,R35737,P12,1
23391,R35738,P13,1
23392,R35739,P14,5
23393,R35740,P15,5
23394,R35741,P16,2
23395,R35742,P17,5
23396,R35743,P18,1
23397,R35744,P19,1
23398,R35745,P9,5
23399,R35746,P10,1
23400,R35747,P11,2
23401,R35748,P12,1
23402,R35749,P13,1
23403,R35750,P14,1
23404,R35751,P15,5
23405,R35752,P16,2
23406,R35753,P17,2
23407,R35754,P18,2
23408,R35755,P19,1
23409,R35756,P9,2
23410,R35757,P10,2
23411,R35758,P11,1
23412,R35759,P12,2
23413,R35760,P13,1
23414,R35761,P14,1
23415,R35762,P15,2
23416,R35763,P16,1
23417,R35764,P17,1
23418,R35765,P18,2
23419,R35766,P19,1
23420,R35767,P9,1
23421,R35768,P10,5
23422,R35769,P11,1
23423,R35770,P12,1
23424,R35771,P13,2
23425,R35772,P14,1
23426,R35773,P15,1
23427,R35774,P16,1
23428,R35775,P17,1
23429,R35776,P18,2
23430,R35777,P19,1
23431,R35778,P9,5
23432,R35779,P10,2
23433,R35780,P11,1
23434,R35781,P12,2
23435,R35782,P13,1
23436,R35783,P14,1
23437,R35784,P15,1
23438,R35785,P16,1
23439,R35786,P17,1
23440,R35787,P18,5
23441,R35788,P19,1
23442,R35789,P9,1
23443,R35790,P10,1
23444,R35791,P11,1
23445,R35792,P12,1
23446,R35793,P13,1
23447,R35794,P14,5
23448,R35795,P15,1
23449,R35796,P16,1
23450,R35797,P17,5
23451,R35798,P18,5
23452,R35799,P19,5
23453,R35800,P9,1
23454,R35801,P10,1
23455,R35802,P11,1
23456,R35803,P12,5
23457,R35804,P13,1
23458,R35805,P14,1
23459,R35806,P15,1
23460,R35807,P16,1
23461,R35808,P17,2
23462,R35809,P18,1
23463,R35810,P19,2
23464,R35811,P9,1
23465,R35812,P10,5
23466,R35813,P11,2
23467,R35814,P12,5
23468,R35815,P13,1
23469,R35816,P14,1
23470,R35817,P15,1
23471,R35818,P16,1
23472,R35819,P17,1
23473,R35820,P18,1
23474,R35821,P19,1
23475,R35822,P9,1
23476,R35823,P10,5
23477,R35824,P11,5
23478,R35825,P12,1
23479,R35826,P13,1
23480,R35827,P14,1
23481,R35828,P15,1
23482,R35829,P16,1
23483,R35830,P17,2
23484,R35831,P18,1
23485,R35832,P19,5
23486,R35833,P9,1
23487,R35834,P10,1
23488,R35835,P11,2
23489,R35836,P12,1
23490,R35837,P13,1
23491,R35838,P14,2
23492,R35839,P15,2
23493,R35840,P16,1
23494,R35841,P17,1
23495,R35842,P18,1
23496,R35843,P19,1
23497,R35844,P9,2
23498,R35845,P10,5
23499,R35846,P11,1
23500,R35847,P12,1
23501,R35848,P13,1
23502,R35849,P14,5
23503,R35850,P15,1
23504,R35851,P16,5
23505,R35852,P17,2
23506,R35853,P18,2
23507,R35854,P19,1
23508,R35855,P9,5
23509,R35856,P10,2
23510,R35857,P11,1
23511,R35858,P12,5
23512,R35859,P13,5
23513,R35860,P14,5
23514,R35861,P15,2
23515,R35862,P16,1
23516,R35863,P17,1
23517,R35864,P18,1
23518,R35865,P19,1
23519,R35866,P9,2
23520,R35867,P10,1
23521,R35868,P11,1
23522,R35869,P12,5
23523,R35870,P13,1
23524,R35871,P14,1
23525,R35872,P15,1
23526,R35873,P16,1
23527,R35874,P17,5
23528,R35875,P18,5
23529,R35876,P19,1
23530,R35877,P9,1
23531,R35878,P10,1
23532,R35879,P11,5
23533,R35880,P12,2
23534,R35881,P13,1
23535,R35882,P14,2
23536,R35883,P15,1
23537,R35884,P16,5
23538,R35885,P17,2
23539,R35886,P18,2
23540,R35887,P19,1
23541,R35888,P9,5
23542,R35889,P10,1
23543,R35890,P11,5
23544,R35891,P12,5
23545,R35892,P13,1
23546,R35893,P14,5
23547,R35894,P15,5
23548,R35895,P16,5
23549,R35896,P17,1
23550,R35897,P18,1
23551,R35898,P19,2
23552,R35899,P9,1
23553,R35900,P10,5
23554,R35901,P11,5
23555,R35902,P12,5
23556,R35903,P13,1
23557,R35904,P14,1
23558,R35905,P15,2
23559,R35906,P16,2
